batch_size,epochs,filename,i,loss_func,model_name,model_updates,mse,mse_input,noise,optimizer_name,seed,stoppage_early,total_time,train_loss
1000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.22137362275411.pth,201,MSELoss(),SHO_Fitter_original_data,5530,0.5664914846420288,42.69235610961914,8,Adam,44,False,54.46642518043518,42.22137362275411
1000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.275306081330335.pth,202,MSELoss(),SHO_Fitter_original_data,5530,0.5322583317756653,42.69235610961914,8,Adam,45,False,55.612009048461914,42.275306081330335
1000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.237079721358086.pth,203,MSELoss(),SHO_Fitter_original_data,5530,0.5484254360198975,42.69235610961914,8,Adam,46,False,54.977031230926514,42.237079721358086
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.27490577046518.pth,204,MSELoss(),SHO_Fitter_original_data,1110,0.5236279964447021,42.69235610961914,8,Adam,0,False,29.553994178771973,42.27490577046518
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.29179642239102.pth,205,MSELoss(),SHO_Fitter_original_data,1110,0.48429712653160095,42.69235610961914,8,Adam,41,False,29.62763810157776,42.29179642239102
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.301684635104955.pth,206,MSELoss(),SHO_Fitter_original_data,1110,0.46880877017974854,42.69235610961914,8,Adam,43,False,29.384966373443604,42.301684635104955
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.28530550099634.pth,207,MSELoss(),SHO_Fitter_original_data,1110,0.4968630075454712,42.69235610961914,8,Adam,44,False,29.39088487625122,42.28530550099634
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.42665616698839.pth,208,MSELoss(),SHO_Fitter_original_data,1110,0.39611825346946716,42.69235610961914,8,Adam,45,False,29.775462865829468,42.42665616698839
5000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.34908152454429.pth,209,MSELoss(),SHO_Fitter_original_data,1110,0.440886527299881,42.69235610961914,8,Adam,46,False,29.69325089454651,42.34908152454429
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.04136024419966378.pth,21,MSELoss(),SHO_Fitter_original_data,555,0.04000137373805046,0.0,0,Adam,44,False,15.872509002685547,0.04136024419966378
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.351044760810005.pth,210,MSELoss(),SHO_Fitter_original_data,555,0.4505743682384491,42.69235610961914,8,Adam,0,False,15.879691362380981,42.351044760810005
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.35877752773188.pth,211,MSELoss(),SHO_Fitter_original_data,555,0.4454144537448883,42.69235610961914,8,Adam,41,False,15.889757633209229,42.35877752773188
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.35889484126259.pth,212,MSELoss(),SHO_Fitter_original_data,555,0.4423781931400299,42.69235610961914,8,Adam,43,False,15.869585990905762,42.35889484126259
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.347530789949275.pth,213,MSELoss(),SHO_Fitter_original_data,555,0.4458174407482147,42.69235610961914,8,Adam,44,False,15.936404466629028,42.347530789949275
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.347530789949275.pth,213,MSELoss(),SHO_Fitter_original_data,555,0.4458174407482147,42.69235610961914,8,Adam,44,False,17.469562530517578,42.347530789949275
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.491901928351986.pth,214,MSELoss(),SHO_Fitter_original_data,555,0.3809482753276825,42.69235610961914,8,Adam,45,False,15.68256163597107,42.491901928351986
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_42.42782314783997.pth,215,MSELoss(),SHO_Fitter_original_data,555,0.41443711519241333,42.69235610961914,8,Adam,46,False,15.718631505966187,42.42782314783997
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.033628125641809205.pth,216,MSELoss(),SHO_Fitter_original_data,8848,0.033522795885801315,0.0,0,Trust Region CG,0,False,1104.5731930732727,0.033628125641809205
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03368152226472308.pth,217,MSELoss(),SHO_Fitter_original_data,8848,0.03357987850904465,0.0,0,Trust Region CG,41,False,1084.2769527435303,0.03368152226472308
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.033629508438901175.pth,218,MSELoss(),SHO_Fitter_original_data,8848,0.03356560319662094,0.0,0,Trust Region CG,43,False,1124.8558151721954,0.033629508438901175
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.033710157435793746.pth,219,MSELoss(),SHO_Fitter_original_data,8848,0.03358853608369827,0.0,0,Trust Region CG,44,False,952.7112777233124,0.033710157435793746
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.04338956413051131.pth,22,MSELoss(),SHO_Fitter_original_data,555,0.04196915030479431,0.0,0,Adam,45,False,15.898934125900269,0.04338956413051131
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03380823718719141.pth,220,MSELoss(),SHO_Fitter_original_data,8848,0.033676646649837494,0.0,0,Trust Region CG,45,False,1124.5277564525604,0.03380823718719141
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03379708361784718.pth,221,MSELoss(),SHO_Fitter_original_data,8848,0.03368523344397545,0.0,0,Trust Region CG,46,False,1039.7050924301147,0.03379708361784718
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03381149938340294.pth,222,MSELoss(),SHO_Fitter_original_data,4424,0.03358760476112366,0.0,0,Trust Region CG,0,False,701.4887480735779,0.03381149938340294
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.033799554700197874.pth,223,MSELoss(),SHO_Fitter_original_data,4424,0.03365088254213333,0.0,0,Trust Region CG,41,False,693.3405175209045,0.033799554700197874
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03376719999518914.pth,224,MSELoss(),SHO_Fitter_original_data,4424,0.03360634669661522,0.0,0,Trust Region CG,43,False,659.3432786464691,0.03376719999518914
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.033917852120659384.pth,225,MSELoss(),SHO_Fitter_original_data,4424,0.0337381549179554,0.0,0,Trust Region CG,44,False,520.450576543808,0.033917852120659384
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03385949134867082.pth,226,MSELoss(),SHO_Fitter_original_data,4424,0.033652495592832565,0.0,0,Trust Region CG,45,False,742.9164423942566,0.03385949134867082
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03392226282893615.pth,227,MSELoss(),SHO_Fitter_original_data,4424,0.03373987227678299,0.0,0,Trust Region CG,46,False,627.275488615036,0.03392226282893615
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03455968919337869.pth,228,MSELoss(),SHO_Fitter_original_data,888,0.03383035585284233,0.0,0,Trust Region CG,0,False,356.52883553504944,0.03455968919337869
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.03501433258646069.pth,229,MSELoss(),SHO_Fitter_original_data,888,0.03389974683523178,0.0,0,Trust Region CG,41,False,311.5636658668518,0.03501433258646069
10000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.040005966597905.pth,23,MSELoss(),SHO_Fitter_original_data,555,0.039267752319574356,0.0,0,Adam,46,False,15.870548963546753,0.040005966597905
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.034764041299813135.pth,230,MSELoss(),SHO_Fitter_original_data,888,0.03408806771039963,0.0,0,Trust Region CG,43,False,254.17460417747498,0.034764041299813135
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.03402977346801587.pth,231,MSELoss(),SHO_Fitter_original_data,1110,0.03389877825975418,0.0,0,Trust Region CG,44,False,453.9155194759369,0.03402977346801587
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.035444817530703776.pth,232,MSELoss(),SHO_Fitter_original_data,888,0.03409072011709213,0.0,0,Trust Region CG,45,False,257.44243025779724,0.035444817530703776
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.034109983154107966.pth,233,MSELoss(),SHO_Fitter_original_data,1110,0.03382182866334915,0.0,0,Trust Region CG,46,False,522.2134191989899,0.034109983154107966
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.033895710282969824.pth,234,MSELoss(),SHO_Fitter_original_data,555,0.03379319980740547,0.0,0,Trust Region CG,0,False,447.15018129348755,0.033895710282969824
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.03399228338363442.pth,235,MSELoss(),SHO_Fitter_original_data,555,0.03383156284689903,0.0,0,Trust Region CG,41,False,433.00990295410156,0.03399228338363442
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.034240576961935776.pth,236,MSELoss(),SHO_Fitter_original_data,555,0.03395809978246689,0.0,0,Trust Region CG,43,False,340.5875880718231,0.034240576961935776
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.034413847755382046.pth,237,MSELoss(),SHO_Fitter_original_data,555,0.0340416319668293,0.0,0,Trust Region CG,44,False,288.4073359966278,0.034413847755382046
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.034217320794360365.pth,238,MSELoss(),SHO_Fitter_original_data,555,0.034075211733579636,0.0,0,Trust Region CG,45,False,340.9112558364868,0.034217320794360365
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.034387174811046056.pth,239,MSELoss(),SHO_Fitter_original_data,555,0.034104906022548676,0.0,0,Trust Region CG,46,False,310.9826204776764,0.034387174811046056
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6936679485057808.pth,24,MSELoss(),SHO_Fitter_original_data,11060,0.04111389070749283,0.6671035885810852,1,Adam,0,False,93.57797574996948,0.6936679485057808
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.693275556312141.pth,240,MSELoss(),SHO_Fitter_original_data,8848,0.04138800501823425,0.6671035885810852,1,Trust Region CG,0,False,1004.2018549442291,0.693275556312141
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6934796095625239.pth,241,MSELoss(),SHO_Fitter_original_data,8848,0.0412551611661911,0.6671035885810852,1,Trust Region CG,41,False,827.774564743042,0.6934796095625239
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6932373719173484.pth,242,MSELoss(),SHO_Fitter_original_data,8848,0.04143929481506348,0.6671035885810852,1,Trust Region CG,43,False,904.2180063724518,0.6932373719173484
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6932885318097693.pth,243,MSELoss(),SHO_Fitter_original_data,8848,0.0415140762925148,0.6671035885810852,1,Trust Region CG,44,False,887.6330056190491,0.6932885318097693
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6939296711029278.pth,244,MSELoss(),SHO_Fitter_original_data,8848,0.041237521916627884,0.6671035885810852,1,Trust Region CG,45,False,751.0210840702057,0.6939296711029278
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6936496525422963.pth,245,MSELoss(),SHO_Fitter_original_data,8848,0.04141952097415924,0.6671035885810852,1,Trust Region CG,46,False,824.9670193195343,0.6936496525422963
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.693793189642882.pth,246,MSELoss(),SHO_Fitter_original_data,4424,0.04131535440683365,0.6671035885810852,1,Trust Region CG,0,False,618.1196646690369,0.693793189642882
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6942674928642292.pth,247,MSELoss(),SHO_Fitter_original_data,4424,0.041193392127752304,0.6671035885810852,1,Trust Region CG,41,False,478.20282530784607,0.6942674928642292
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6936771516576065.pth,248,MSELoss(),SHO_Fitter_original_data,4424,0.04128292575478554,0.6671035885810852,1,Trust Region CG,43,False,568.8379881381989,0.6936771516576065
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6939509304831046.pth,249,MSELoss(),SHO_Fitter_original_data,4424,0.0412021167576313,0.6671035885810852,1,Trust Region CG,44,False,526.9143989086151,0.6939509304831046
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6937307167854333.pth,25,MSELoss(),SHO_Fitter_original_data,11060,0.041121430695056915,0.6671035885810852,1,Adam,41,False,93.76734495162964,0.6937307167854333
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6945963383509984.pth,250,MSELoss(),SHO_Fitter_original_data,4424,0.04189825803041458,0.6671035885810852,1,Trust Region CG,45,False,469.3293368816376,0.6945963383509984
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.694689318216492.pth,251,MSELoss(),SHO_Fitter_original_data,4424,0.04154808446764946,0.6671035885810852,1,Trust Region CG,46,False,501.93429017066956,0.694689318216492
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_0.6966374450949607.pth,252,MSELoss(),SHO_Fitter_original_data,888,0.040959764271974564,0.6671035885810852,1,Trust Region CG,0,False,285.0876660346985,0.6966374450949607
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6942803729735142.pth,253,MSELoss(),SHO_Fitter_original_data,1110,0.04111970216035843,0.6671035885810852,1,Trust Region CG,41,False,534.7365193367004,0.6942803729735142
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6943955182322059.pth,254,MSELoss(),SHO_Fitter_original_data,1110,0.04158185049891472,0.6671035885810852,1,Trust Region CG,43,False,458.5456533432007,0.6943955182322059
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6938456158343427.pth,255,MSELoss(),SHO_Fitter_original_data,1110,0.04144681617617607,0.6671035885810852,1,Trust Region CG,44,False,594.5001611709595,0.6938456158343427
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6952311138997579.pth,256,MSELoss(),SHO_Fitter_original_data,1110,0.040498316287994385,0.6671035885810852,1,Trust Region CG,45,False,469.4379770755768,0.6952311138997579
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.695296163948822.pth,257,MSELoss(),SHO_Fitter_original_data,1110,0.040564827620983124,0.6671035885810852,1,Trust Region CG,46,False,501.98865270614624,0.695296163948822
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6949093129779039.pth,258,MSELoss(),SHO_Fitter_original_data,555,0.04117782413959503,0.6671035885810852,1,Trust Region CG,0,False,389.8513193130493,0.6949093129779039
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.695613421059938.pth,259,MSELoss(),SHO_Fitter_original_data,555,0.04069197177886963,0.6671035885810852,1,Trust Region CG,41,False,321.8307294845581,0.695613421059938
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6935134987083815.pth,26,MSELoss(),SHO_Fitter_original_data,11060,0.041480179876089096,0.6671035885810852,1,Adam,43,False,93.79340672492981,0.6935134987083815
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.69542787950141.pth,260,MSELoss(),SHO_Fitter_original_data,555,0.0409603975713253,0.6671035885810852,1,Trust Region CG,43,False,292.1869978904724,0.69542787950141
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6953858304768801.pth,261,MSELoss(),SHO_Fitter_original_data,555,0.040882647037506104,0.6671035885810852,1,Trust Region CG,44,False,296.78097581863403,0.6953858304768801
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.6962676795751408.pth,262,MSELoss(),SHO_Fitter_original_data,555,0.040359463542699814,0.6671035885810852,1,Trust Region CG,45,False,290.77566385269165,0.6962676795751408
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_0.696152515028155.pth,263,MSELoss(),SHO_Fitter_original_data,555,0.040138762444257736,0.6671035885810852,1,Trust Region CG,46,False,309.30288457870483,0.696152515028155
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.672354143781208.pth,264,MSELoss(),SHO_Fitter_original_data,8848,0.06552170217037201,2.66855788230896,2,Trust Region CG,0,False,655.009304523468,2.672354143781208
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6721726728913686.pth,265,MSELoss(),SHO_Fitter_original_data,8848,0.06482651084661484,2.66855788230896,2,Trust Region CG,41,False,647.8027341365814,2.6721726728913686
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.672192520069614.pth,266,MSELoss(),SHO_Fitter_original_data,8848,0.06480016559362411,2.66855788230896,2,Trust Region CG,43,False,668.8896448612213,2.672192520069614
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6720076638739556.pth,267,MSELoss(),SHO_Fitter_original_data,8848,0.06560330092906952,2.66855788230896,2,Trust Region CG,44,False,638.9415426254272,2.6720076638739556
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6729661634847246.pth,268,MSELoss(),SHO_Fitter_original_data,8848,0.06545961648225784,2.66855788230896,2,Trust Region CG,45,False,569.5892324447632,2.6729661634847246
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6724831360625103.pth,269,MSELoss(),SHO_Fitter_original_data,8848,0.06470361351966858,2.66855788230896,2,Trust Region CG,46,False,653.251736164093,2.6724831360625103
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6935407023885529.pth,27,MSELoss(),SHO_Fitter_original_data,11060,0.042384013533592224,0.6671035885810852,1,Adam,44,False,93.79866790771484,0.6935407023885529
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6731854451699526.pth,270,MSELoss(),SHO_Fitter_original_data,4424,0.0653211697936058,2.66855788230896,2,Trust Region CG,0,False,427.9646348953247,2.6731854451699526
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6733002549175313.pth,271,MSELoss(),SHO_Fitter_original_data,4424,0.06445496529340744,2.66855788230896,2,Trust Region CG,41,False,401.7294993400574,2.6733002549175313
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.673032096406031.pth,272,MSELoss(),SHO_Fitter_original_data,4424,0.06463897973299026,2.66855788230896,2,Trust Region CG,43,False,433.87022590637207,2.673032096406031
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.6730715425478087.pth,273,MSELoss(),SHO_Fitter_original_data,4424,0.06546146422624588,2.66855788230896,2,Trust Region CG,44,False,429.47419929504395,2.6730715425478087
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.674682000350138.pth,274,MSELoss(),SHO_Fitter_original_data,4424,0.06451398879289627,2.66855788230896,2,Trust Region CG,45,False,358.00145840644836,2.674682000350138
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.674164108492227.pth,275,MSELoss(),SHO_Fitter_original_data,4424,0.06371696293354034,2.66855788230896,2,Trust Region CG,46,False,379.1104516983032,2.674164108492227
5000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_2.677962281741202.pth,276,MSELoss(),SHO_Fitter_original_data,888,0.06541015952825546,2.66855788230896,2,Trust Region CG,0,False,248.7932848930359,2.677962281741202
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.6733347878411964.pth,277,MSELoss(),SHO_Fitter_original_data,1110,0.06456161290407181,2.66855788230896,2,Trust Region CG,41,False,511.5273480415344,2.6733347878411964
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.673734464665392.pth,278,MSELoss(),SHO_Fitter_original_data,1110,0.064240463078022,2.66855788230896,2,Trust Region CG,43,False,467.69768619537354,2.673734464665392
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.674271392058236.pth,279,MSELoss(),SHO_Fitter_original_data,1110,0.06397826224565506,2.66855788230896,2,Trust Region CG,44,False,435.06087613105774,2.674271392058236
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6945966235459006.pth,28,MSELoss(),SHO_Fitter_original_data,11060,0.04083256050944328,0.6671035885810852,1,Adam,45,False,93.8277633190155,0.6945966235459006
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.676118751987815.pth,280,MSELoss(),SHO_Fitter_original_data,1110,0.0639716312289238,2.66855788230896,2,Trust Region CG,45,False,359.58383345603943,2.676118751987815
5000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.6769103930349014.pth,281,MSELoss(),SHO_Fitter_original_data,1110,0.06361769884824753,2.66855788230896,2,Trust Region CG,46,False,354.0226514339447,2.6769103930349014
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.6745437138230987.pth,282,MSELoss(),SHO_Fitter_original_data,555,0.06377661228179932,2.66855788230896,2,Trust Region CG,0,False,314.2339699268341,2.6745437138230987
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.674966881948489.pth,283,MSELoss(),SHO_Fitter_original_data,555,0.06399710476398468,2.66855788230896,2,Trust Region CG,41,False,342.54503107070923,2.674966881948489
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.675705176933358.pth,284,MSELoss(),SHO_Fitter_original_data,555,0.06389698386192322,2.66855788230896,2,Trust Region CG,43,False,309.520920753479,2.675705176933358
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.676859240823736.pth,285,MSELoss(),SHO_Fitter_original_data,555,0.06378354132175446,2.66855788230896,2,Trust Region CG,44,False,278.2018835544586,2.676859240823736
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.6796957243889294.pth,286,MSELoss(),SHO_Fitter_original_data,555,0.060784634202718735,2.66855788230896,2,Trust Region CG,45,False,259.920747756958,2.6796957243889294
10000,4,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_4_train_loss_2.678652229649877.pth,287,MSELoss(),SHO_Fitter_original_data,555,0.062175437808036804,2.66855788230896,2,Trust Region CG,46,False,261.3783905506134,2.678652229649877
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.968774032865271.pth,288,MSELoss(),SHO_Fitter_original_data,8848,0.10565447807312012,6.004073619842529,3,Trust Region CG,0,False,529.9141244888306,5.968774032865271
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.969331454321811.pth,289,MSELoss(),SHO_Fitter_original_data,8848,0.10453596711158752,6.004073619842529,3,Trust Region CG,41,False,509.5685701370239,5.969331454321811
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6938084616084341.pth,29,MSELoss(),SHO_Fitter_original_data,11060,0.04116099327802658,0.6671035885810852,1,Adam,46,False,93.61128568649292,0.6938084616084341
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.968759806887074.pth,290,MSELoss(),SHO_Fitter_original_data,8848,0.10496776551008224,6.004073619842529,3,Trust Region CG,43,False,518.8812057971954,5.968759806887074
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.968521765165928.pth,291,MSELoss(),SHO_Fitter_original_data,8848,0.10681548714637756,6.004073619842529,3,Trust Region CG,44,False,500.4884583950043,5.968521765165928
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.970291129477253.pth,292,MSELoss(),SHO_Fitter_original_data,8848,0.1037023738026619,6.004073619842529,3,Trust Region CG,45,False,526.0205807685852,5.970291129477253
500,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.969070853691341.pth,293,MSELoss(),SHO_Fitter_original_data,8848,0.10638377070426941,6.004073619842529,3,Trust Region CG,46,False,460.5081377029419,5.969070853691341
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.971247059017144.pth,294,MSELoss(),SHO_Fitter_original_data,4424,0.10409906506538391,6.004073619842529,3,Trust Region CG,0,False,303.26000332832336,5.971247059017144
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.971195452122225.pth,295,MSELoss(),SHO_Fitter_original_data,4424,0.10378581285476685,6.004073619842529,3,Trust Region CG,41,False,353.08378767967224,5.971195452122225
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.96975532722556.pth,296,MSELoss(),SHO_Fitter_original_data,4424,0.10506115853786469,6.004073619842529,3,Trust Region CG,43,False,362.8444130420685,5.96975532722556
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.971235880645475.pth,297,MSELoss(),SHO_Fitter_original_data,4424,0.10362721234560013,6.004073619842529,3,Trust Region CG,44,False,305.9626965522766,5.971235880645475
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.972844299015209.pth,298,MSELoss(),SHO_Fitter_original_data,4424,0.10274314880371094,6.004073619842529,3,Trust Region CG,45,False,334.19393730163574,5.972844299015209
1000,3,SHO_Fitter_original_data_model_optimizer_Trust Region CG_epoch_3_train_loss_5.973076851296894.pth,299,MSELoss(),SHO_Fitter_original_data,4424,0.10257426649332047,6.004073619842529,3,Trust Region CG,46,False,304.1254382133484,5.973076851296894
500,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.034048735572165846.pth,3,MSELoss(),SHO_Fitter_original_data,11060,0.03381507098674774,0.0,0,Adam,44,False,91.90734028816223,0.034048735572165846
1000,4,SHO_Fitter_original_data_model_optimizer_Adam_epoch_4_train_loss_0.6952780916062357.pth,30,MSELoss(),SHO_Fitter_original_data,5530,0.04054177552461624,0.6671035885810852,1,Adam,0,False,55.696784257888794,0.6952780916062357
